Date,ACES.JK,ADRO.JK,AKRA.JK,AMRT.JK,ANTM.JK,ARTO.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BRIS.JK,BRPT.JK,BUKA.JK,CPIN.JK,EMTK.JK,ESSA.JK,EXCL.JK,GGRM.JK,GOTO.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,INTP.JK,ITMG.JK,KLBF.JK,MAPI.JK,MBMA.JK,MDKA.JK,MEDC.JK,MTEL.JK,PGAS.JK,PGEO.JK,PTBA.JK,PTMP.JK,SIDO.JK,SMGR.JK,SRTG.JK,TLKM.JK,TOWR.JK,UNTR.JK,UNVR.JK
1/9/2023,450.41,1472.55,1085.40,2688.89,1825.41,2980.00,4337.62,8019.35,4117.19,3967.69,1237.26,4401.27,1346.31,811.26,262.00,6098.87,977.95,780.70,2198.22,17030.96,93.00,1575.00,9838.87,7327.11,6421.27,8492.84,9981.41,23931.27,2021.28,1260.61,,4440.00,943.26,670.19,1254.54,,1996.57,,654.37,6732.91,2175.81,3427.52,1090.37,17561.98,4314.54
1/10/2023,441.26,1526.01,1076.82,2669.27,1807.69,2970.00,4317.35,7758.37,3991.39,3877.54,1158.18,4197.61,1306.86,816.23,260.00,6098.87,973.04,790.17,2207.82,16720.00,95.00,1630.00,9838.87,7154.42,6167.20,8443.47,9762.84,24825.25,1973.16,1191.67,,4400.00,999.02,670.19,1283.14,,2045.26,,636.44,6615.61,2204.07,3463.69,1090.37,17739.73,4251.10
1/11/2023,411.96,1545.45,1081.11,2620.20,1834.28,2780.00,4236.27,7710.92,3888.46,3833.77,1144.23,4050.53,1316.72,811.26,262.00,6074.47,968.12,794.90,2227.02,16528.65,94.00,1640.00,10152.36,7228.43,6167.20,8443.47,9884.27,24808.06,1963.53,1270.46,,4420.00,999.02,675.01,1250.45,,2069.61,,631.96,6568.69,2204.07,3499.87,1080.93,17828.61,4260.16
1/12/2023,426.61,1501.71,1132.59,2659.45,1887.44,3200.00,4337.62,7758.37,3934.21,3938.81,1162.84,4163.67,1311.79,801.30,266.00,6074.47,1002.52,780.70,2198.22,16600.40,97.00,1615.00,10080.02,7228.43,6121.00,8640.97,10005.70,23982.84,1944.28,1270.46,,4450.00,1008.32,675.01,1246.36,,2027.00,,640.92,6944.04,2204.07,3490.82,1080.93,17739.73,4314.54
1/13/2023,411.96,1526.01,1128.30,2708.52,1905.17,3050.00,4418.69,7639.74,3968.51,3921.30,1153.53,4152.36,1301.92,836.14,264.00,6050.08,992.69,842.21,2179.02,16552.57,105.00,1670.00,10080.02,7327.11,6190.29,8517.53,9981.41,24275.11,1973.16,1275.38,,4500.00,1064.07,670.19,1258.62,,2027.00,,654.37,6756.37,2204.07,3418.47,1076.21,17170.92,4341.74
1/16/2023,402.81,1506.57,1124.01,2630.01,1931.75,3090.00,4540.31,7734.64,4014.26,3956.31,1181.44,4208.93,1311.79,836.14,262.00,6025.68,982.87,880.06,2198.22,16193.77,107.00,1695.00,10031.79,7351.78,6190.29,8517.53,9957.13,24120.38,1982.78,1300.01,,4600.00,1064.07,665.37,1258.62,,2020.91,,649.89,6944.04,2213.49,3481.78,1085.65,17224.25,4323.61
1/17/2023,399.15,1526.01,1141.18,2669.27,2011.50,3050.00,4499.77,7900.73,4082.88,3991.32,1186.09,4412.59,1331.51,831.16,262.00,5976.89,992.69,913.19,2207.82,16432.97,114.00,1730.00,9983.56,7499.80,6305.78,8616.29,9689.99,24447.03,1992.41,1329.55,,4840.00,1110.54,665.37,1254.54,,2039.18,,649.89,6779.83,2288.84,3572.21,1076.21,17295.35,4314.54
1/18/2023,402.81,1540.59,1115.43,2679.08,2002.64,3120.00,4580.85,7877.00,4060.01,4026.34,1190.74,4322.07,1331.51,846.10,258.00,5976.89,987.78,908.45,2255.81,16289.45,114.00,1725.00,10104.13,7401.12,6421.27,8764.42,9544.27,24550.18,2011.66,1314.78,,4700.00,1105.89,670.19,1283.14,,2075.70,,649.89,6568.69,2241.74,3554.13,1104.53,17597.53,4350.80
1/19/2023,393.65,1569.74,1119.72,2698.71,2011.50,3210.00,4743.00,7900.73,4094.32,4035.09,1218.65,4412.59,1321.65,836.14,260.00,5903.71,992.69,922.65,2313.41,16361.21,115.00,1745.00,10128.25,7401.12,6351.98,8640.97,9714.27,25341.01,2021.28,1368.95,,4830.00,1161.65,670.19,1295.40,,2124.39,,649.89,6685.99,2279.42,3517.95,1095.09,18664.04,4350.80
1/20/2023,419.29,1574.60,1136.89,2708.52,2055.81,3210.00,4783.54,7877.00,4128.63,4070.10,1223.30,4514.41,1366.03,831.16,258.00,5806.12,1007.44,927.38,2265.41,16385.13,114.00,1755.00,10128.25,7450.46,6351.98,8715.04,9519.99,26355.34,1982.78,1393.57,,4860.00,1208.12,675.01,1324.01,,2173.09,,649.89,6615.61,2279.42,3499.87,1071.49,19037.33,4359.87
1/24/2023,411.96,1555.16,1158.34,2620.20,2055.81,3190.00,4803.81,7805.82,4140.06,4043.84,1246.56,4480.47,1356.17,831.16,278.00,5830.52,1046.75,927.38,2265.41,17987.76,119.00,1725.00,10031.79,7302.44,6398.18,8690.35,9495.70,25788.00,1982.78,1373.87,,4950.00,1305.70,670.19,1303.57,,2154.83,,649.89,6662.53,2260.58,3481.78,1052.61,18575.17,4377.99
1/25/2023,411.96,1521.15,1158.34,2610.39,2029.22,3450.00,4824.08,7782.10,4151.50,3991.32,1288.42,4389.96,1356.17,836.14,286.00,5732.94,1061.49,922.65,2236.62,19183.75,117.00,1725.00,10055.90,7203.76,6282.69,8665.66,9568.56,25117.52,1973.16,1314.78,,4780.00,1263.88,665.37,1287.23,,2118.31,,658.85,6615.61,2251.16,3472.74,1052.61,18521.84,4396.12
1/26/2023,444.92,1462.83,1201.24,2698.71,2055.81,3580.00,4783.54,8043.08,4334.49,4017.58,1283.77,4446.53,1400.56,841.12,290.00,5806.12,1100.81,960.50,2207.82,21312.63,115.00,1685.00,9718.30,7179.09,6190.29,8394.09,9811.41,24154.76,1963.53,1290.16,,4810.00,1263.88,655.73,1274.97,,2063.52,,690.23,6873.66,2326.52,3590.30,1052.61,17953.03,4350.80
1/27/2023,454.08,1487.13,1192.66,2737.96,2038.08,3330.00,4763.27,8256.61,4368.80,4061.35,1302.38,4537.04,1370.97,836.14,290.00,5708.54,1071.32,936.84,2198.22,20953.83,117.00,1690.00,9645.95,7327.11,6190.29,8418.78,9617.13,24825.25,1973.16,1245.84,,4750.00,1282.47,655.73,1279.05,,2112.22,,681.26,6826.74,2317.10,3581.26,1062.05,18184.11,4305.48
1/30/2023,455.91,1462.83,1154.05,2796.84,2029.22,3220.00,4763.27,8256.61,4254.43,4035.09,1283.77,4503.10,1361.10,851.07,294.00,5732.94,1041.84,936.84,2150.22,21145.19,113.00,1695.00,9742.41,7228.43,6282.69,8394.09,9544.27,24515.79,2069.41,1295.08,,4670.00,1268.53,655.73,1279.05,,2100.05,,685.74,6779.83,2307.68,3581.26,1062.05,17953.03,4314.54
1/31/2023,448.58,1438.53,1124.01,2777.22,2046.94,3210.00,4864.62,8043.08,4185.81,4008.83,1265.17,4503.10,1316.72,821.21,290.00,5684.15,1061.49,936.84,2207.82,22006.30,112.00,1730.00,9742.41,7327.11,6213.39,8221.27,9714.27,24894.02,1982.78,1280.31,,4720.00,1296.41,650.91,1262.71,,2069.61,,676.78,6944.04,2288.84,3481.78,1057.33,17455.32,4223.90
2/1/2023,439.43,1433.67,1175.50,2914.60,2100.11,3190.00,4864.62,8066.81,4174.38,4096.36,1269.82,4389.96,1326.58,821.21,282.00,5732.94,1071.32,974.70,2188.62,22963.10,113.00,1745.00,10007.67,7475.13,6144.10,8344.71,9617.13,24412.64,2002.03,1368.95,,4780.00,1273.17,655.73,1283.14,,2057.44,,699.19,6873.66,2288.84,3499.87,1066.77,17579.75,4196.71
2/2/2023,452.24,1394.79,1222.69,2894.98,2082.39,3600.00,4803.81,8019.35,4162.94,4026.34,1255.86,4401.27,1331.51,831.16,300.00,5659.75,1081.15,922.65,2140.62,24206.93,124.00,1695.00,9887.10,7327.11,6097.90,8418.78,10054.27,24137.57,2117.54,1378.79,,4750.00,1240.65,650.91,1311.75,,2081.79,,699.19,6873.66,2251.16,3517.95,1062.05,17135.37,4287.35
2/3/2023,450.41,1341.33,1162.63,2934.23,2064.67,3640.00,4763.27,8256.61,4254.43,4157.63,1288.42,4491.79,1341.38,826.19,304.00,5684.15,1154.87,936.84,2150.22,22819.58,124.00,1645.00,10104.13,7277.77,6190.29,8566.91,10297.13,23570.23,2098.29,1364.02,,4650.00,1170.95,650.91,1279.05,,2027.00,,703.67,6826.74,2204.07,3508.91,1062.05,17064.27,4251.10
2/6/2023,455.91,1351.05,1128.30,2865.54,2011.50,3630.00,4743.00,8280.34,4277.30,4148.88,1269.82,4469.16,1296.99,821.21,298.00,5659.75,1145.04,903.72,2207.82,22293.34,120.00,1640.00,9911.21,7154.42,6167.20,8517.53,10661.41,23312.36,2088.66,1418.19,,4610.00,1133.77,641.26,1291.31,,1984.39,,703.67,6803.29,2128.72,3508.91,1047.89,17010.94,4287.35
2/7/2023,448.58,1404.51,1136.89,2885.16,1993.78,3470.00,4763.27,8398.97,4288.74,4157.63,1274.47,4604.93,1311.79,846.10,300.00,5708.54,1135.21,898.99,2217.42,23728.53,123.00,1690.00,9911.21,7228.43,6167.20,8418.78,10467.13,25100.32,2127.16,1472.35,,4570.00,1184.89,646.09,1311.75,,2112.22,,708.15,6803.29,2185.23,3436.56,1047.89,17704.18,4405.19
2/8/2023,454.08,1419.09,1115.43,2894.98,1984.92,3430.00,4702.46,8375.24,4334.49,4192.64,1288.42,4616.24,1316.72,856.05,300.00,5610.96,1149.95,903.72,2188.62,24183.01,120.00,1695.00,9959.44,7179.09,6282.69,8468.15,10637.13,24825.25,2165.66,1457.58,,4690.00,1222.06,641.26,1303.57,,2124.39,,717.12,6779.83,2156.97,3472.74,1029.01,17633.08,4554.75
2/9/2023,466.89,1380.21,1098.27,2894.98,1967.19,3300.00,4601.12,8446.42,4368.80,4210.15,1274.47,4638.87,1296.99,836.14,288.00,5659.75,1071.32,941.57,2150.22,25785.64,112.00,1675.00,9935.33,7055.73,6259.59,8443.47,10661.41,24326.68,2165.66,1418.19,,4580.00,1198.83,641.26,1311.75,,2118.31,,717.12,6873.66,2138.13,3409.43,1019.57,17419.77,4459.57
2/10/2023,462.31,1331.61,1124.01,2894.98,1967.19,3070.00,4621.39,8375.24,4357.36,4253.91,1283.77,4661.50,1306.86,851.07,284.00,5708.54,1061.49,941.57,2159.82,25666.04,105.00,1650.00,9935.33,7105.07,6375.08,8492.84,11147.13,23484.28,2271.54,1418.19,,4690.00,1161.65,646.09,1311.75,,2051.35,,717.12,7272.48,2128.72,3436.56,1047.89,17419.77,4151.39
2/13/2023,498.93,1351.05,1115.43,2914.60,1984.92,2870.00,4641.65,8422.70,4345.92,4201.39,1279.12,4684.13,1346.31,841.12,288.00,5610.96,1076.24,941.57,2207.82,25163.73,116.00,1625.00,9911.21,7031.06,6213.39,8369.40,11074.27,24223.53,2146.41,1551.14,,4650.00,1133.77,650.91,1328.09,,2051.35,,744.01,7131.72,2175.81,3427.52,1010.13,17508.65,4097.00
2/14/2023,494.36,1375.35,1162.63,2953.86,1958.33,2820.00,4641.65,8493.87,4323.05,4262.66,1269.82,4695.44,1370.97,851.07,286.00,5684.15,1056.58,941.57,2179.02,25498.61,119.00,1630.00,9935.33,7031.06,6236.49,8147.20,11365.70,24154.76,2242.66,1496.98,,4600.00,1133.77,675.01,1319.92,,2069.61,,779.86,7178.64,2175.81,3436.56,1019.57,17597.53,4133.26
2/15/2023,498.93,1433.67,1149.76,3012.74,1949.47,2870.00,4601.12,8422.70,4311.61,4262.66,1241.91,4627.56,1587.95,856.05,274.00,5684.15,1051.67,922.65,2169.42,25379.01,118.00,1640.00,9935.33,6858.37,6167.20,8073.14,11195.70,24361.07,2223.41,1496.98,,4680.00,1082.66,675.01,1319.92,,2093.96,,779.86,7155.18,2185.23,3427.52,1024.29,17686.40,4124.20
2/16/2023,508.09,1419.09,1141.18,2924.42,1869.72,3030.00,4621.39,8256.61,4277.30,4262.66,1255.86,4604.93,1602.75,885.91,274.00,5659.75,1066.41,932.11,2188.62,24757.09,121.00,1605.00,9838.87,6735.02,6097.90,8023.76,11074.27,24343.87,2204.16,1506.82,,4750.00,1050.14,684.66,1287.23,,2136.57,,797.79,7061.34,2175.81,3409.43,1029.01,17526.43,4097.00
2/17/2023,494.36,1399.65,1132.59,2924.42,1852.00,2980.00,4601.12,8280.34,4242.99,4271.42,1274.47,4661.50,1691.52,890.89,270.00,5659.75,1056.58,932.11,2159.82,25235.49,125.00,1605.00,9983.56,6685.68,6097.90,7850.94,10685.70,24154.76,2165.66,1472.35,,4750.00,1017.61,684.66,1299.49,,2124.39,,779.86,6967.50,2156.97,3400.39,1038.45,17508.65,4087.94
2/20/2023,494.36,1409.37,1124.01,2983.30,1843.14,2960.00,4540.31,8304.07,4185.81,4271.42,1260.51,4650.19,1681.65,910.80,264.00,5757.33,1036.92,870.60,2246.22,25187.65,122.00,1615.00,9983.56,6587.00,6121.00,7826.25,10782.84,24412.64,2213.79,1516.67,,4740.00,985.08,689.48,1295.40,,2173.09,,770.90,7061.34,2138.13,3454.65,1038.45,17277.57,4115.13
2/21/2023,498.93,1370.49,1132.59,3002.93,1843.14,2960.00,4520.04,8256.61,4140.06,4218.90,1246.56,4616.24,1676.72,915.77,268.00,5708.54,1022.18,875.33,2255.81,26024.84,121.00,1605.00,9935.33,6685.68,6028.61,7949.70,11074.27,24171.96,2204.16,1526.52,,4770.00,989.73,689.48,1283.14,,2142.66,,775.38,7108.26,2166.39,3472.74,1038.45,17064.27,4078.88
2/22/2023,480.62,1385.07,1128.30,2973.48,1816.55,2760.00,4560.58,8232.89,4048.57,4166.38,1241.91,4525.73,1563.30,905.82,264.00,5586.56,992.69,889.53,2188.62,24924.53,116.00,1575.00,9862.99,6710.35,6097.90,7900.32,10952.84,24464.22,2079.04,1526.52,,4610.00,985.08,689.48,1258.62,,2154.83,,788.83,6967.50,2128.72,3490.82,1014.85,17295.35,4060.75
2/23/2023,466.89,1409.37,1154.05,2924.42,1798.83,2600.00,4580.85,8280.34,4094.32,4201.39,1255.86,4559.67,1602.75,935.68,262.00,5562.17,973.04,898.99,2179.02,24302.61,116.00,1600.00,9862.99,6512.99,6074.80,7850.94,10879.98,24687.71,2098.29,1565.92,,4300.00,985.08,679.84,1254.54,,2167.00,,788.83,7155.18,2100.46,3590.30,1019.57,17561.98,3988.23
2/24/2023,471.47,1404.51,1201.24,2855.72,1772.25,2530.00,4661.92,8232.89,4071.44,4166.38,1246.56,4582.30,1607.68,930.70,264.00,5488.98,968.12,993.62,2188.62,24948.45,120.00,1590.00,9814.76,6537.66,6074.80,7925.01,10782.84,24773.68,2184.91,1575.76,,4300.00,1026.90,675.01,1246.36,829.19,2227.88,,775.38,6944.04,2109.88,3653.61,1024.29,17739.73,3942.91
2/27/2023,466.89,1433.67,1188.37,2894.98,1781.11,2470.00,4702.46,8327.79,4094.32,4210.15,1241.91,4593.61,1499.19,930.70,262.00,5488.98,953.38,1003.08,2083.03,24206.93,118.00,1590.00,9694.18,6562.33,6097.90,7925.01,10709.98,24790.87,2088.66,1565.92,,4450.00,1036.20,670.19,1254.54,786.55,2270.49,,766.42,6920.58,2156.97,3581.26,1005.41,17899.71,3897.59
2/28/2023,462.31,1453.11,1188.37,2845.91,1763.39,2510.00,4945.69,8304.07,4014.26,4087.61,1232.61,4525.73,1499.19,930.70,262.00,5245.03,933.72,1012.55,2006.24,23919.89,118.00,1630.00,9766.53,6735.02,5982.41,7826.25,10807.13,25581.70,2030.91,1487.13,,4540.00,1068.72,665.37,1279.05,758.12,2349.62,,788.83,6779.83,2222.91,3508.91,991.25,19837.21,3788.82
3/1/2023,462.31,1453.11,1205.53,2836.10,1772.25,2690.00,4986.23,8161.71,4094.32,4131.37,1232.61,4570.99,1573.16,866.00,258.00,5464.59,938.64,1003.08,1977.44,22867.42,122.00,1655.00,9549.49,6833.70,5797.63,7900.32,10952.84,25426.97,2030.91,1526.52,,4600.00,1078.01,675.01,1266.80,791.29,2361.79,,793.31,6803.29,2204.07,3554.13,958.21,19606.13,3761.63
3/2/2023,452.24,1453.11,1239.85,2904.79,1781.11,2850.00,4986.23,8185.44,4060.01,4183.89,1227.95,4627.56,1543.57,811.26,264.00,5293.82,933.72,979.43,1996.64,24087.33,121.00,1670.00,9501.26,6735.02,5774.53,7826.25,10807.13,26131.84,2021.28,1595.46,,4500.00,1045.49,665.37,1307.66,824.45,2434.84,,815.72,6709.45,2156.97,3508.91,972.37,20139.39,3761.63
3/3/2023,454.08,1467.69,1218.40,2718.33,1767.82,2750.00,4905.15,8043.08,4002.82,4166.38,1218.65,4548.36,1543.57,816.23,266.00,5147.45,933.72,974.70,2006.24,24589.65,124.00,1690.00,9380.69,6735.02,5797.63,7752.19,11098.56,26097.46,1982.78,1536.37,,4420.00,1036.20,660.55,1291.31,829.19,2440.92,,802.27,6732.91,2147.55,3527.00,948.77,19997.19,3680.05
3/6/2023,455.91,1414.23,1192.66,2767.40,1736.80,2770.00,4925.42,7971.90,4025.70,4192.64,1190.74,4582.30,1543.57,796.33,260.00,5123.05,909.15,913.19,1977.44,25450.77,128.00,1660.00,9404.80,6685.68,5774.53,7727.50,10977.13,25959.92,2030.91,1546.22,,4410.00,999.02,670.19,1307.66,814.98,2428.75,141.45,806.76,6685.99,2100.46,3508.91,948.77,19659.46,3779.76
3/7/2023,454.08,1389.93,1205.53,2757.59,1719.08,2600.00,4824.08,7995.63,4071.44,4236.41,1186.09,4604.93,1573.16,786.37,260.00,5001.07,850.18,941.57,1996.64,24446.13,129.00,1665.00,9621.84,6463.64,5774.53,7628.75,10928.56,25461.36,2002.03,1575.76,,4280.00,989.73,684.66,1270.88,814.98,2331.36,138.49,806.76,6639.07,2100.46,3508.91,915.72,19072.88,3698.18
3/8/2023,444.92,1419.09,1192.66,2816.47,1670.34,2560.00,4803.81,8137.99,4060.01,4236.41,1176.79,4650.19,1533.71,786.37,260.00,5074.26,830.52,960.50,1977.44,25068.05,130.00,1630.00,9453.03,6340.29,5682.14,7505.30,11147.13,26063.08,2021.28,1546.22,,4100.00,952.56,703.94,1262.71,814.98,2349.62,135.52,793.31,6474.85,2072.20,3563.17,929.89,18770.70,3716.31
3/9/2023,457.74,1409.37,1205.53,2777.22,1661.48,2710.00,4884.89,8137.99,4185.81,4210.15,1195.39,4729.39,1573.16,786.37,262.00,4903.49,855.09,946.31,1987.04,24685.33,129.00,1610.00,9453.03,6266.28,5682.14,7480.61,11147.13,26372.53,2002.03,1496.98,,4140.00,952.56,694.30,1279.05,810.24,2398.31,137.50,793.31,6498.31,2119.30,3590.30,929.89,19215.08,3716.31
3/10/2023,457.74,1389.93,1188.37,2757.59,1665.91,2620.00,4844.35,8019.35,4128.63,4218.90,1186.09,4695.44,1543.57,776.42,260.00,4859.58,855.09,927.38,1987.04,25044.13,125.00,1635.00,9404.80,6315.62,5659.04,7307.79,11147.13,26166.23,1982.78,1442.81,,4080.00,947.91,694.30,1266.80,814.98,2367.88,134.53,806.76,6357.55,2062.78,3626.48,920.44,19072.88,3725.37
3/13/2023,457.74,1409.37,1192.66,2816.47,1639.33,2560.00,4803.81,8114.26,4117.19,4227.65,1158.18,4684.13,1558.36,776.42,258.00,4869.34,860.01,917.92,1987.04,24230.85,126.00,1625.00,9308.34,6093.59,5659.04,7332.48,10709.98,26647.60,2030.91,1516.67,,4020.00,952.56,679.84,1262.71,796.02,2392.23,129.58,757.45,6216.79,2025.11,3680.74,911.00,19961.64,3770.70
3/14/2023,428.44,1346.19,1196.95,2787.03,1608.31,2390.00,4682.19,7900.73,4014.26,4122.62,1111.67,4491.79,1494.25,766.46,250.00,4830.30,805.95,889.53,1939.04,23537.17,121.00,1555.00,9308.34,5994.91,5705.23,7258.42,10685.70,25770.81,2011.66,1442.81,,4000.00,887.50,670.19,1201.41,781.81,2331.36,127.61,748.49,6169.88,1883.82,3635.52,901.56,19268.40,3816.02
3/15/2023,417.46,1336.47,1201.24,2796.84,1643.76,2260.00,4682.19,7900.73,4025.70,4113.86,1093.07,4548.36,1499.19,761.49,250.00,4879.10,766.63,927.38,1823.85,24015.57,121.00,1530.00,8994.85,6068.92,5635.94,7085.60,9957.13,26063.08,1992.41,1521.60,,3990.00,864.27,694.30,1152.38,767.59,2319.18,129.58,761.94,5794.52,1789.63,3626.48,868.52,19375.05,3716.31
3/16/2023,402.81,1283.01,1162.63,2747.77,1590.59,2160.00,4743.00,7877.00,4094.32,4140.12,1097.72,4457.84,1558.36,756.51,234.00,4683.93,742.06,913.19,1795.05,23919.89,117.00,1425.00,9067.19,6068.92,5682.14,6739.96,9471.41,25581.70,2050.16,1575.76,,3850.00,803.86,694.30,1107.42,748.64,2221.79,126.62,748.49,5630.31,1794.34,3662.65,859.08,19143.97,3689.12
3/17/2023,404.64,1351.05,1188.37,2806.66,1679.20,2240.00,4743.00,7948.18,4128.63,4288.92,1148.88,4570.99,1607.68,766.46,234.00,4849.82,742.06,898.99,1871.85,24398.29,116.00,1465.00,9211.88,6266.28,5659.04,6789.34,9714.27,26991.44,2136.79,1575.76,,3890.00,850.33,732.87,1136.03,762.86,2361.79,134.53,739.53,5724.14,1921.50,3662.65,863.80,20228.27,3770.70
3/20/2023,411.96,1321.89,1205.53,2796.84,1683.63,2140.00,4763.27,7971.90,4117.19,4271.42,1116.32,4525.73,1543.57,766.46,222.00,4801.03,717.49,889.53,1823.85,23943.81,108.00,1440.00,9284.23,6290.95,5728.33,7036.22,9835.70,26269.38,2088.66,1501.90,,3890.00,799.22,718.41,1091.08,758.12,2331.36,138.49,735.04,5700.68,1846.14,3608.39,854.36,19695.01,3770.70
3/21/2023,411.96,1326.75,1222.69,2845.91,1670.34,2350.00,4763.27,8066.81,4220.12,4288.92,1130.28,4752.02,1558.36,791.35,226.00,4849.82,727.32,889.53,1967.84,23393.65,110.00,1390.00,9356.57,6266.28,5659.04,7307.79,9787.13,26372.53,2127.16,1472.35,,3900.00,813.16,718.41,1103.34,758.12,2282.66,141.45,739.53,5864.90,1846.14,3725.96,859.08,19535.03,3806.95
3/24/2023,428.44,1302.45,1321.36,2875.35,1679.20,2380.00,4824.08,8375.24,4403.11,4381.91,1190.74,4933.04,1587.95,816.23,236.00,5001.07,742.06,917.92,1919.84,23561.09,115.00,1390.00,9621.84,6340.29,5843.82,7258.42,9787.13,26406.91,2050.16,1492.05,,3960.00,845.68,699.12,1111.51,753.38,2258.31,147.39,757.45,5911.82,1794.34,3680.74,844.92,19677.23,3870.40
3/27/2023,428.44,1302.45,1321.36,2845.91,1736.80,2280.00,4763.27,8256.61,4345.92,4354.35,1176.79,4851.86,1587.95,796.33,234.00,4879.10,727.32,913.19,1910.24,23561.09,115.00,1405.00,9621.84,6340.29,5890.02,7307.79,9665.70,26475.68,2021.28,1477.28,,3940.00,850.33,684.66,1123.77,701.26,2252.22,163.22,766.42,5864.90,1855.56,3662.65,859.08,19766.11,3888.53
3/28/2023,426.61,1346.19,1321.36,2924.42,1767.82,2230.00,4743.00,8232.89,4306.69,4381.91,1172.14,4816.19,1607.68,796.33,268.00,4952.28,786.29,933.04,1967.84,24493.97,118.00,1460.00,9742.41,6438.97,5890.02,7505.30,10418.56,27318.09,2069.41,1575.76,,4020.00,868.92,684.66,1131.94,658.62,2319.18,177.06,775.38,5982.20,1869.69,3662.65,877.96,20317.14,3897.59
3/29/2023,428.44,1399.65,1385.71,2894.98,1843.14,2430.00,4824.08,8518.45,4390.20,4418.65,1194.68,4923.22,1676.72,801.30,258.00,4976.68,796.12,938.00,1958.24,25307.25,116.00,1500.00,9621.84,6512.99,5866.92,7529.99,10321.41,28057.35,2117.54,1600.39,,4130.00,901.44,689.48,1148.29,672.83,2380.05,185.97,770.90,5982.20,1940.33,3707.87,896.84,20708.20,3951.98
3/30/2023,441.26,1394.79,1351.39,2816.47,1852.00,2490.00,4783.54,8542.65,4461.78,4363.54,1194.68,4863.76,1617.54,811.26,248.00,4952.28,766.63,938.00,1939.04,25618.21,112.00,1475.00,9525.38,6537.66,5913.12,7554.68,10418.56,26939.87,2088.66,1516.67,,4140.00,910.74,684.66,1140.12,668.09,2355.70,185.97,752.97,5982.20,1864.98,3698.82,868.52,20601.55,3861.34
3/31/2023,437.60,1409.37,1329.94,2826.28,1852.00,2420.00,4864.62,8470.05,4461.78,4345.16,1180.23,4911.32,1657.00,821.21,248.00,4869.34,776.46,938.00,1900.64,24876.69,109.00,1460.00,9621.84,6562.33,5728.33,7406.55,10224.27,27094.59,2021.28,1487.13,,4190.00,938.62,679.84,1127.86,658.62,2428.75,183.00,779.86,5911.82,1869.69,3671.69,873.24,20690.43,3942.91
4/3/2023,439.43,1428.81,1334.23,2865.54,1852.00,2490.00,4864.62,8518.45,4461.78,4409.47,1180.23,5006.46,1671.79,811.26,240.00,4703.45,781.38,952.89,1929.44,24087.33,110.00,1485.00,9621.84,6685.68,5705.23,7381.86,10199.99,27438.44,2002.03,1428.04,,4100.00,994.38,679.84,1107.42,620.71,2459.18,187.95,770.90,5958.74,1893.24,3689.78,911.00,20512.67,3888.53
4/4/2023,433.93,1482.27,1342.81,2816.47,1816.55,2390.00,4884.89,8494.25,4461.78,4427.84,1170.59,4947.00,1647.13,786.37,238.00,4596.11,810.86,933.04,1905.44,23943.81,110.00,1570.00,9838.87,6661.01,5866.92,7357.17,10151.41,27868.24,2021.28,1378.79,,4190.00,1022.26,675.01,1148.29,625.45,2495.71,193.88,757.45,5982.20,1893.24,3671.69,892.12,21063.71,3888.53
4/5/2023,424.78,1487.13,1329.94,2747.77,1860.86,2390.00,4864.62,8445.85,4449.85,4437.03,1185.04,4970.78,1726.04,771.44,228.00,4449.73,825.61,918.15,1905.44,24063.41,107.00,1550.00,9766.53,6562.33,5797.63,7184.35,9447.13,28126.12,2011.66,1364.02,,4190.00,1008.32,665.37,1131.94,630.19,2477.45,209.71,748.49,5653.76,1893.24,3753.09,882.68,21188.13,3852.27
4/6/2023,413.79,1467.69,1351.39,2649.64,1860.86,2330.00,4803.81,8470.05,4473.71,4446.21,1189.86,4923.22,1785.21,771.44,232.00,4313.12,805.95,928.07,1881.45,24541.81,101.00,1585.00,9718.30,6315.62,5774.53,7184.35,9617.13,28280.84,1973.16,1393.57,,4160.00,975.79,675.01,1115.60,615.97,2453.10,207.73,744.01,5653.76,1879.11,3843.52,868.52,21188.13,3852.27
4/10/2023,406.47,1453.11,1355.68,2757.59,1789.97,2240.00,4844.35,8518.45,4449.85,4464.59,1194.68,4851.86,1780.28,761.49,234.00,4420.46,751.89,913.19,1799.85,24374.37,94.00,1550.00,9718.30,6315.62,5843.82,7332.48,9617.13,28108.92,1992.41,1344.32,,4010.00,975.79,670.19,1107.42,582.80,2410.49,193.88,742.17,5677.22,1808.47,3888.74,873.24,21472.54,3888.53
4/11/2023,406.47,1482.27,1368.55,2757.59,1869.72,2350.00,4925.42,8542.65,4473.71,4482.96,1189.86,4851.86,1755.63,786.37,236.00,4371.67,761.72,923.11,1747.06,24087.33,99.00,1550.00,9838.87,6438.97,5866.92,7381.86,10029.99,31017.78,1992.41,1309.85,,4150.00,961.85,660.55,1123.77,658.62,2422.66,191.90,760.60,5771.06,1799.05,3888.74,868.52,21614.74,3806.95
